#rname	startpos	endpos	numreads	covbases	coverage	meandepth	meanbaseq	meanmapq
CBDDTY010001448.1	1	27831	60	8208	29.4923	0.417412	29.7	23.2
CBDDTY010001449.1	1	27805	76	7614	27.3836	0.486855	30.1	8.2
CBDDTY010001450.1	1	27801	46	6372	22.92	0.319701	30.1	11.5
CBDDTY010001451.1	1	27734	52	4410	15.9011	0.379318	31.1	6.6
CBDDTY010001452.1	1	27682	46	6679	24.1276	0.304458	31.7	31.7
CBDDTY010001453.1	1	27674	59	5699	20.5933	0.393004	29.8	18.3
CBDDTY010001454.1	1	27673	22	3223	11.6467	0.147653	27.9	16
CBDDTY010001455.1	1	27653	73	7155	25.8742	0.59404	30.7	4.99
CBDDTY010001456.1	1	27647	39	5928	21.4417	0.235143	30.6	30.6
CBDDTY010001457.1	1	27638	41	5977	21.626	0.259968	29.6	14.4
CBDDTY010001458.1	1	27634	62	7466	27.0174	0.372584	29.8	26.3
CBDDTY010001459.1	1	27616	39	6215	22.5051	0.270966	30.1	32
CBDDTY010001460.1	1	27612	73	8106	29.3568	0.481928	30.4	12
CBDDTY010001461.1	1	27603	33	3931	14.2412	0.246567	29.3	1.24
CBDDTY010001462.1	1	27602	73	9615	34.8344	0.512898	29.9	17.9
CBDDTY010001463.1	1	27599	45	5245	19.0043	0.280445	28.8	15.8
CBDDTY010001464.1	1	27594	43	7204	26.1071	0.301007	29.5	13
CBDDTY010001465.1	1	27590	18	2497	9.05038	0.110874	30.6	11
CBDDTY010001466.1	1	27590	22	3056	11.0765	0.155527	28.1	17.2
CBDDTY010001467.1	1	27588	64	9530	34.544	0.438741	29.9	43.2
CBDDTY010001468.1	1	27580	60	7710	27.955	0.401487	31.1	20
CBDDTY010001469.1	1	27576	50	6700	24.2965	0.3255	31.3	10.1
CBDDTY010001470.1	1	27559	54	6448	23.3971	0.347219	31.3	24.5
CBDDTY010001471.1	1	27553	60	7408	26.8864	0.41912	29.2	4.82
CBDDTY010001472.1	1	27552	81	6823	24.7641	0.529217	30.7	13.1
CBDDTY010001473.1	1	27538	12	1877	6.81604	0.0745152	30.1	3.25
CBDDTY010001474.1	1	27537	45	6660	24.1856	0.296655	30.8	27
CBDDTY010001475.1	1	27537	63	8555	31.0673	0.3983	30.3	35.3
CBDDTY010001476.1	1	27527	32	4485	16.2931	0.199768	29.2	8.5
CBDDTY010001477.1	1	27522	21	3023	10.9839	0.127752	32.3	9.62
CBDDTY010001478.1	1	27520	32	3887	14.1243	0.202398	29.6	6.84
CBDDTY010001479.1	1	27500	52	6899	25.0873	0.333636	32.4	31.9
CBDDTY010001480.1	1	27499	40	6134	22.3063	0.268555	30.7	37.9
CBDDTY010001481.1	1	27495	42	5065	18.4215	0.286307	30.7	8.64
CBDDTY010001482.1	1	27487	42	6445	23.4474	0.279696	30.7	33.5
CBDDTY010001483.1	1	27460	54	8043	29.2899	0.365805	30	23.6
CBDDTY010001484.1	1	27451	52	6553	23.8716	0.306036	30.7	27.8
CBDDTY010001485.1	1	27434	22	3064	11.1686	0.133375	31.6	9.32
CBDDTY010001486.1	1	27428	44	6112	22.2838	0.272021	30.6	21.1
CBDDTY010001487.1	1	27427	54	8639	31.4982	0.377694	29.7	34.4
CBDDTY010001488.1	1	27420	34	4565	16.6484	0.218162	29.1	20.5
CBDDTY010001489.1	1	27398	65	7500	27.3743	0.432112	29.3	21.1
CBDDTY010001490.1	1	27395	33	4543	16.5833	0.227998	29.5	20.8
CBDDTY010001491.1	1	27382	48	6853	25.0274	0.325871	31	31.4
CBDDTY010001492.1	1	27380	54	7415	27.0818	0.382067	32.1	23.9
CBDDTY010001493.1	1	27372	30	4384	16.0164	0.185737	31.1	35.1
CBDDTY010001494.1	1	27371	51	6146	22.4544	0.305067	30.8	11.4
CBDDTY010001495.1	1	27358	13	2138	7.8149	0.0926603	30.3	22.7
CBDDTY010001496.1	1	27350	57	7099	25.9561	0.33192	30.6	30.9
CBDDTY010001497.1	1	27350	38	5689	20.8007	0.259744	30.4	27.9
CBDDTY010001498.1	1	27346	32	4107	15.0186	0.197579	32.8	29.2
CBDDTY010001499.1	1	27321	41	5287	19.3514	0.258153	30.8	24.6
CBDDTY010001500.1	1	27318	35	3951	14.463	0.227323	28.9	6.17
CBDDTY010001501.1	1	27305	38	5335	19.5385	0.25607	30.6	33.7
CBDDTY010001502.1	1	27300	34	4663	17.0806	0.238095	29.9	20.4
CBDDTY010001503.1	1	27272	22	3899	14.2967	0.152941	31.3	32.9
CBDDTY010001504.1	1	27271	36	5068	18.5838	0.219904	29.7	21.5
CBDDTY010001505.1	1	27270	48	6925	25.3942	0.355996	29.8	27.5
CBDDTY010001506.1	1	27268	40	5952	21.8278	0.259755	30.6	18.6
CBDDTY010001507.1	1	27261	41	4112	15.0838	0.248487	29.9	12.3
CBDDTY010001508.1	1	27252	57	7763	28.486	0.383568	31.5	37.9
CBDDTY010001509.1	1	27230	41	6483	23.8083	0.279067	29.4	30.1
CBDDTY010001510.1	1	27210	58	7295	26.81	0.348916	30.9	23.7
CBDDTY010001511.1	1	27168	57	7324	26.9582	0.349308	30.1	33.2
CBDDTY010001512.1	1	27161	34	5188	19.1009	0.227017	32.1	31
CBDDTY010001513.1	1	27155	31	4339	15.9786	0.198048	31.3	10.7
CBDDTY010001514.1	1	27141	39	3906	14.3915	0.285214	31.1	13.1
CBDDTY010001515.1	1	27138	7	1355	4.993	0.0638588	33.6	37.9
CBDDTY010001516.1	1	27118	68	7697	28.3834	0.429493	31	19.6
CBDDTY010001517.1	1	27113	52	4967	18.3196	0.321543	31.8	18.4
CBDDTY010001518.1	1	27065	61	8073	29.8282	0.449104	30.1	12
CBDDTY010001519.1	1	27046	54	6243	23.0829	0.356393	29.2	7.24
CBDDTY010001520.1	1	27027	78	5570	20.609	0.533763	29.2	11.9
CBDDTY010001521.1	1	27027	35	4859	17.9783	0.252266	28.8	4.89
CBDDTY010001522.1	1	27013	33	3219	11.9165	0.213638	29.6	4.48
CBDDTY010001523.1	1	27007	59	6467	23.9456	0.408302	29.7	5.8
CBDDTY010001524.1	1	27001	22	1926	7.13307	0.148809	29	11.9
CBDDTY010001525.1	1	27000	7	1658	6.14074	0.0651481	31.4	0.143
CBDDTY010001526.1	1	27000	66	6646	24.6148	0.443259	30.3	13.6
CBDDTY010001527.1	1	27000	48	4816	17.837	0.276185	30.3	12.2
CBDDTY010001528.1	1	27000	30	4507	16.6926	0.220778	30	16.8
CBDDTY010001529.1	1	27000	16	2241	8.3	0.0988519	27.5	2.44
CBDDTY010001530.1	1	27000	39	4112	15.2296	0.246259	29.9	5.9
CBDDTY010001531.1	1	27000	73	6275	23.2407	0.489815	30.9	9.42
CBDDTY010001532.1	1	27000	40	3314	12.2741	0.282926	30	10.6
CBDDTY010001533.1	1	27000	39	6540	24.2222	0.295296	30.1	31.3
CBDDTY010001534.1	1	27000	71	7779	28.8111	0.475333	30.1	6.42
CBDDTY010001535.1	1	27000	59	7634	28.2741	0.404963	29.7	9.27
CBDDTY010001536.1	1	27000	54	4909	18.1815	0.39663	30.2	13.8
CBDDTY010001537.1	1	27000	19	2676	9.91111	0.104185	30.8	9.47
CBDDTY010001538.1	1	27000	23	3005	11.1296	0.161296	29.7	2.74
CBDDTY010001539.1	1	27000	209	17247	63.8778	1.4877	30.4	16
CBDDTY010001540.1	1	27000	25	4104	15.2	0.17163	30	22
CBDDTY010001541.1	1	27000	50	5553	20.5667	0.308	28.9	11.3
CBDDTY010001542.1	1	27000	20	2956	10.9481	0.121222	32.5	9.25
CBDDTY010001543.1	1	26800	21	2292	8.55224	0.121231	29.5	8.71
CBDDTY010001544.1	1	27000	16	2156	7.98519	0.108	32.9	17.4
CBDDTY010001545.1	1	27000	66	6939	25.7	0.454667	30	19.8
CBDDTY010001546.1	1	27000	38	5055	18.7222	0.256407	31	21.2
CBDDTY010001547.1	1	27000	38	5023	18.6037	0.240926	28.8	12.3
CBDDTY010001548.1	1	27000	36	5226	19.3556	0.23263	30.3	32.3
CBDDTY010001549.1	1	27000	49	5894	21.8296	0.308593	29.3	22.4
CBDDTY010001550.1	1	26987	38	3525	13.0618	0.247045	30.4	10.8
CBDDTY010001551.1	1	26984	38	5856	21.7017	0.277868	32	30.4
CBDDTY010001552.1	1	26955	40	4606	17.0877	0.271527	30.1	13.4
CBDDTY010001553.1	1	26953	30	4290	15.9166	0.196379	30.7	30
CBDDTY010001554.1	1	26910	58	7915	29.4129	0.353735	29.2	24.6
CBDDTY010001555.1	1	26882	46	5675	21.1108	0.295625	29	9.26
CBDDTY010001556.1	1	26849	42	4603	17.144	0.269023	30.2	18.3
CBDDTY010001557.1	1	26840	41	6551	24.4076	0.283308	31.5	19
CBDDTY010001558.1	1	26835	80	9859	36.7393	0.55409	29.8	19.9
CBDDTY010001559.1	1	26825	49	7102	26.4753	0.370662	30.5	22.1
CBDDTY010001560.1	1	26816	54	7932	29.5794	0.384882	30.5	30.2
CBDDTY010001561.1	1	26809	89	9631	35.9245	0.616472	30	23.6
CBDDTY010001562.1	1	26805	44	5702	21.2722	0.288416	30.5	31.6
CBDDTY010001563.1	1	26796	61	4104	15.3157	0.423645	30.1	3.69
CBDDTY010001564.1	1	26788	17	2409	8.99283	0.112588	30.5	11.1
CBDDTY010001565.1	1	26779	35	5810	21.6961	0.238919	29.5	28.8
CBDDTY010001566.1	1	26762	43	5263	19.6659	0.265227	29.5	18.6
CBDDTY010001567.1	1	26758	58	6544	24.4562	0.339674	31	15.6
CBDDTY010001568.1	1	26746	29	3875	14.4881	0.198721	29.1	10.4
CBDDTY010001569.1	1	26737	21	2384	8.91648	0.117104	28.9	15.9
CBDDTY010001570.1	1	26732	45	4722	17.6642	0.317223	29.8	5.24
CBDDTY010001571.1	1	26721	22	2574	9.63287	0.13626	31.2	15.3
CBDDTY010001572.1	1	26717	46	7160	26.7994	0.329753	30	35.8
CBDDTY010001573.1	1	26697	76	8457	31.6777	0.470877	30.1	20.2
CBDDTY010001574.1	1	26673	14	2123	7.95936	0.110899	32.3	1.64
CBDDTY010001575.1	1	26667	30	3541	13.2786	0.181273	31.4	14
CBDDTY010001576.1	1	26660	52	6578	24.6737	0.329895	29.7	30.6
CBDDTY010001577.1	1	26657	39	5540	20.7825	0.242713	32.5	33.5
CBDDTY010001578.1	1	26651	47	5713	21.4363	0.306593	29.4	16.3
CBDDTY010001579.1	1	26640	32	5088	19.0991	0.24497	31.1	20.3
CBDDTY010001580.1	1	26629	31	4020	15.0963	0.200909	30	30.2
CBDDTY010001581.1	1	26623	57	8903	33.441	0.421515	30.8	42.7
CBDDTY010001582.1	1	26616	73	7975	29.9632	0.478772	29.6	9.14
CBDDTY010001583.1	1	26597	45	6900	25.9428	0.332895	30.2	19.4
CBDDTY010001584.1	1	26597	31	4403	16.5545	0.231229	31.6	13.1
CBDDTY010001585.1	1	26592	49	5631	21.1755	0.328633	30.2	14.5
CBDDTY010001586.1	1	26586	113	7057	26.544	0.863462	29.4	9.88
CBDDTY010001587.1	1	26577	227	9681	36.4262	1.61203	30.3	24.9
CBDDTY010001588.1	1	26574	24	3367	12.6703	0.151351	29.7	8.5
CBDDTY010001589.1	1	26566	36	6274	23.6167	0.265302	29.5	38.2
CBDDTY010001590.1	1	26564	12	2005	7.54781	0.090009	29.3	0.25
CBDDTY010001591.1	1	26548	33	4724	17.7942	0.216287	28.1	22.3
CBDDTY010001592.1	1	26535	26	3851	14.5129	0.185265	29.3	14.8
CBDDTY010001593.1	1	26529	34	3528	13.2987	0.207999	29.5	7.5
CBDDTY010001594.1	1	26514	42	6225	23.4782	0.283473	30.9	33.2
CBDDTY010001595.1	1	26508	49	5798	21.8726	0.335597	30.9	16
CBDDTY010001596.1	1	26506	29	4390	16.5623	0.188033	30.2	26.1
CBDDTY010001597.1	1	26467	30	4377	16.5376	0.20705	31.5	26.8
CBDDTY010001598.1	1	26464	69	7479	28.261	0.459794	29.9	9.65
CBDDTY010001599.1	1	26458	38	4531	17.1253	0.274548	27.6	10.6
CBDDTY010001600.1	1	26455	29	4334	16.3825	0.178719	31.1	40.6
CBDDTY010001601.1	1	26448	92	10380	39.2468	0.679522	30.2	22.4
CBDDTY010001602.1	1	26444	10	1467	5.54757	0.0554757	30.4	1
CBDDTY010001603.1	1	26436	52	6122	23.1578	0.319035	30.8	12.3
CBDDTY010001604.1	1	26428	21	3162	11.9646	0.1327	32.1	26.7
CBDDTY010001605.1	1	26427	39	4731	17.9021	0.250312	30.4	21.7
CBDDTY010001606.1	1	26409	22	3092	11.7081	0.132796	30.9	15.2
CBDDTY010001607.1	1	26407	45	4055	15.3558	0.315485	31.8	22
CBDDTY010001608.1	1	26403	37	4149	15.7141	0.22986	30.6	8.7
CBDDTY010001609.1	1	26392	77	7971	30.2023	0.57309	29	14.8
CBDDTY010001610.1	1	26372	107	11211	42.511	0.753451	31	11.8
CBDDTY010001611.1	1	26370	49	7137	27.0648	0.351043	30.8	41.1
CBDDTY010001612.1	1	26369	53	5700	21.6163	0.306648	32.2	16.2
CBDDTY010001613.1	1	26368	126	8673	32.8921	1.01282	30.5	17.4
CBDDTY010001614.1	1	26365	21	3355	12.7252	0.168215	29.8	29.8
CBDDTY010001615.1	1	26352	42	5036	19.1105	0.316181	31.1	9.29
CBDDTY010001616.1	1	26332	24	3462	13.1475	0.177541	30.1	6.71
CBDDTY010001617.1	1	26328	36	5285	20.0737	0.225729	31.6	36.7
CBDDTY010001618.1	1	26313	52	7745	29.4341	0.383841	29.7	37.2
CBDDTY010001619.1	1	26311	37	4558	17.3236	0.257611	30.7	21.7
CBDDTY010001620.1	1	26310	125	9919	37.7005	0.826492	30.5	9.05
CBDDTY010001621.1	1	26301	42	5408	20.562	0.256492	28.3	7.33
CBDDTY010001622.1	1	26287	72	6792	25.8379	0.504242	29.8	3.92
CBDDTY010001623.1	1	26286	14	1750	6.65754	0.0976185	30.5	9
CBDDTY010001624.1	1	26276	56	4639	17.6549	0.399148	29.9	9.89
CBDDTY010001625.1	1	26251	73	6147	23.4163	0.555522	30.5	13
CBDDTY010001626.1	1	26251	19	2279	8.68157	0.107691	29.2	1.74
CBDDTY010001627.1	1	26244	41	5153	19.635	0.303079	29.4	24.1
CBDDTY010001628.1	1	26228	80	7815	29.7964	0.598559	29.8	13.7
CBDDTY010001629.1	1	26225	70	7902	30.1316	0.491668	29	13.6
CBDDTY010001630.1	1	26212	81	10224	39.005	0.599306	30.5	35.1
CBDDTY010001631.1	1	26198	45	6801	25.96	0.299069	31.1	15.3
CBDDTY010001632.1	1	26180	57	8071	30.8289	0.408976	30.6	37.8
CBDDTY010001633.1	1	26178	33	3598	13.7444	0.196233	29.8	8.15
CBDDTY010001634.1	1	26173	35	5150	19.6768	0.227563	29.9	37.8
CBDDTY010001635.1	1	26162	22	3509	13.4126	0.149568	31.1	36.4
CBDDTY010001636.1	1	26154	103	9851	37.6654	0.715072	30	8.16
CBDDTY010001637.1	1	26152	120	7116	27.2102	0.798753	30.7	10.1
CBDDTY010001638.1	1	26140	55	6648	25.4323	0.342349	29.7	24.4
CBDDTY010001639.1	1	26137	23	3158	12.0825	0.150782	31.2	25.4
CBDDTY010001640.1	1	26135	42	4734	18.1136	0.251004	31.8	3.14
CBDDTY010001641.1	1	26131	35	5122	19.6012	0.229727	29.2	15.1
CBDDTY010001642.1	1	26109	21	2910	11.1456	0.165996	32	13.5
CBDDTY010001643.1	1	26097	51	6135	23.5084	0.332031	29.9	12.5
CBDDTY010001644.1	1	26088	60	6356	24.3637	0.409575	30.2	20.6
CBDDTY010001645.1	1	26085	74	6324	24.2438	0.517884	30.4	7.95
CBDDTY010001646.1	1	26069	48	6696	25.6857	0.360505	31.8	32.3
CBDDTY010001647.1	1	26065	27	3805	14.5981	0.17253	31	11.7
CBDDTY010001648.1	1	26061	21	2866	10.9973	0.130271	32.7	2.95
CBDDTY010001649.1	1	26061	12	1470	5.64061	0.0929358	30.9	11.8
CBDDTY010001650.1	1	26040	17	2658	10.2074	0.135637	30.5	17.6
CBDDTY010001651.1	1	26018	75	9598	36.8898	0.555538	30.1	23.8
CBDDTY010001652.1	1	26000	49	4593	17.6654	0.336962	29.4	2.63
CBDDTY010001653.1	1	26000	77	11365	43.7115	0.600962	29.1	42.3
CBDDTY010001654.1	1	26000	20	1273	4.89615	0.0998077	31.6	0.45
CBDDTY010001655.1	1	26000	36	5569	21.4192	0.232692	30.6	22.1
CBDDTY010001656.1	1	26000	67	3435	13.2115	0.471077	32.4	13.7
CBDDTY010001657.1	1	26000	84	9405	36.1731	0.540962	29.6	14.3
CBDDTY010001658.1	1	26000	49	5504	21.1692	0.324038	30.7	10.6
CBDDTY010001659.1	1	26000	53	7350	28.2692	0.373308	29	34.1
CBDDTY010001660.1	1	26000	58	6827	26.2577	0.380115	31	13.9
CBDDTY010001661.1	1	25600	39	4797	18.7383	0.272734	28.8	18.5
CBDDTY010001662.1	1	26000	30	3500	13.4615	0.208962	30.5	12.4
CBDDTY010001663.1	1	26000	14	1817	6.98846	0.0850385	30.7	5.64
CBDDTY010001664.1	1	26000	16	2257	8.68077	0.116923	33.6	24.6
CBDDTY010001665.1	1	26000	92	7614	29.2846	0.629346	31.8	14.1
CBDDTY010001666.1	1	26000	21	3258	12.5308	0.138538	31.8	28.5
CBDDTY010001667.1	1	26000	61	6797	26.1423	0.436269	31.9	21.9
CBDDTY010001668.1	1	26000	67	5936	22.8308	0.619346	30.3	4.24
CBDDTY010001669.1	1	26000	39	4695	18.0577	0.249962	30.3	11.3
CBDDTY010001670.1	1	26000	37	4374	16.8231	0.255846	28.5	4.49
CBDDTY010001671.1	1	25800	54	6572	25.4729	0.356434	30	11.8
CBDDTY010001672.1	1	25800	43	4398	17.0465	0.267287	30.4	10.7
CBDDTY010001673.1	1	26000	32	4109	15.8038	0.184308	29.9	11.4
CBDDTY010001674.1	1	26000	30	3652	14.0462	0.172077	31.6	14.4
CBDDTY010001675.1	1	26000	51	7155	27.5192	0.337769	30.5	22.8
CBDDTY010001676.1	1	26000	39	6186	23.7923	0.299731	31.3	36.7
CBDDTY010001677.1	1	25800	25	4039	15.655	0.182829	30.1	5.72
CBDDTY010001678.1	1	26000	12	2275	8.75	0.0998846	31.6	15.1
CBDDTY010001679.1	1	26000	28	3986	15.3308	0.197577	30.3	21.5
CBDDTY010001680.1	1	25585	27	3426	13.3907	0.17862	32.6	7.22
CBDDTY010001681.1	1	25995	40	5514	21.2118	0.274284	29.9	10.4
CBDDTY010001682.1	1	25994	40	5036	19.3737	0.273371	30	29.9
CBDDTY010001683.1	1	25988	67	7405	28.4939	0.473526	30.1	7.85
CBDDTY010001684.1	1	25985	46	5333	20.5234	0.301289	31.3	15.9
CBDDTY010001685.1	1	25983	61	7111	27.3679	0.362198	31.7	12
CBDDTY010001686.1	1	25976	36	5761	22.1782	0.243186	29.5	27.4
CBDDTY010001687.1	1	25960	32	4579	17.6387	0.22423	31.4	20.6
CBDDTY010001688.1	1	25959	29	3407	13.1245	0.193652	30	5.41
CBDDTY010001689.1	1	25959	6	1185	4.56489	0.0456489	32.2	51.8
CBDDTY010001690.1	1	25947	12	2151	8.28998	0.0828998	28.8	27.3
CBDDTY010001691.1	1	25495	42	4973	19.5058	0.282918	29.8	5
CBDDTY010001692.1	1	25882	71	4224	16.3202	0.572715	30.1	0.732
CBDDTY010001693.1	1	25878	30	4079	15.7624	0.206392	30.8	27.3
CBDDTY010001694.1	1	25876	34	4149	16.0342	0.223218	31.2	4.53
CBDDTY010001695.1	1	25826	203	6004	23.2479	4.01537	25.1	13.8
CBDDTY010001696.1	1	25802	34	6012	23.3005	0.294008	29.5	41.9
CBDDTY010001697.1	1	25798	55	6885	26.6881	0.382394	30.8	27.3
CBDDTY010001698.1	1	25797	32	4297	16.657	0.234989	30.8	13.9
CBDDTY010001699.1	1	25796	69	6576	25.4923	0.471585	30.7	1.36
CBDDTY010001700.1	1	25792	50	6186	23.9842	0.372092	29.4	12.4
CBDDTY010001701.1	1	25770	26	4308	16.7171	0.238029	28.9	23.8
CBDDTY010001702.1	1	25755	39	5544	21.5259	0.250514	31	16.9
CBDDTY010001703.1	1	25750	54	8558	33.235	0.400932	30.7	21.2
CBDDTY010001704.1	1	25743	4	539	2.09377	0.0209377	35.3	6.25
CBDDTY010001705.1	1	25732	34	5161	20.0567	0.244987	30.9	38.3
CBDDTY010001706.1	1	25731	52	6086	23.6524	0.398585	30.5	10.8
CBDDTY010001707.1	1	25729	69	8683	33.7479	0.474912	29.6	21.2
CBDDTY010001708.1	1	25722	65	4116	16.0019	0.424189	31.5	11.1
CBDDTY010001709.1	1	25714	25	5158	20.0591	0.236836	30.9	26.4
CBDDTY010001710.1	1	25711	124	12628	49.1152	0.891914	29.8	37
CBDDTY010001711.1	1	25696	37	5274	20.5246	0.24747	31.3	20.6
CBDDTY010001712.1	1	25672	52	4883	19.0207	0.339124	31	15.3
CBDDTY010001713.1	1	25650	70	7460	29.0838	0.48	29.5	21.1
CBDDTY010001714.1	1	25650	59	5685	22.1637	0.434815	28.5	8.76
CBDDTY010001715.1	1	25637	50	7204	28.1	0.37871	31.5	21.2
CBDDTY010001716.1	1	25634	28	2702	10.5407	0.203792	31	8.04
CBDDTY010001717.1	1	25627	73	4379	17.0874	0.553206	30.3	5
CBDDTY010001718.1	1	25623	65	8146	31.7917	0.456036	31.5	23.1
CBDDTY010001719.1	1	25616	44	6518	25.445	0.308869	29.6	28.8
CBDDTY010001720.1	1	25611	32	4649	18.1524	0.20296	30.8	0.594
CBDDTY010001721.1	1	25601	66	6456	25.2178	0.482091	30.7	36.9
CBDDTY010001722.1	1	25589	41	7293	28.5005	0.317128	30.8	41.9
CBDDTY010001723.1	1	25584	42	5685	22.2209	0.318949	30.1	22.7
CBDDTY010001724.1	1	25581	57	7352	28.7401	0.403581	29.2	15.6
CBDDTY010001725.1	1	25571	24	2254	8.81467	0.167846	31.3	18.1
CBDDTY010001727.1	1	25560	28	4134	16.1737	0.202621	29.1	35.8
CBDDTY010001728.1	1	25557	28	3336	13.0532	0.198419	29.1	5.18
CBDDTY010001729.1	1	25554	49	4573	17.8954	0.353448	30.5	7.78
CBDDTY010001730.1	1	25549	85	6050	23.68	0.709147	31.7	13.7
CBDDTY010001731.1	1	25542	61	8053	31.5285	0.400947	30	27.1
CBDDTY010001732.1	1	25502	96	8781	34.4326	0.673908	30.5	7.3
CBDDTY010001733.1	1	25493	33	4743	18.6051	0.204684	31.2	22.9
CBDDTY010001734.1	1	25488	48	6847	26.8636	0.343103	30.6	31
CBDDTY010001735.1	1	25484	41	6168	24.2034	0.293439	29.2	27.6
CBDDTY010001736.1	1	25479	11	1703	6.68394	0.0778288	27	13.9
CBDDTY010001737.1	1	25476	66	8162	32.038	0.457372	30.3	27.4
CBDDTY010001738.1	1	25458	39	6049	23.7607	0.288829	30.6	32.1
CBDDTY010001739.1	1	25428	45	4068	15.9981	0.272377	30.4	5.11
CBDDTY010001740.1	1	25390	9	1004	3.95431	0.0556124	27.1	1.78
CBDDTY010001741.1	1	25385	88	8331	32.8186	0.63573	30.7	6.55
CBDDTY010001742.1	1	25379	11	1591	6.26896	0.065566	31.8	3.64
CBDDTY010001743.1	1	25323	61	6945	27.4257	0.436165	30.7	26.6
CBDDTY010001744.1	1	25319	137	9256	36.5575	0.996564	30	11.2
CBDDTY010001745.1	1	25313	16	2125	8.3949	0.10785	28.7	9.19
CBDDTY010001746.1	1	25310	53	6149	24.2947	0.395812	30.3	19.2
CBDDTY010001747.1	1	25305	48	5082	20.083	0.32377	30.6	7.25
CBDDTY010001748.1	1	25292	44	6012	23.7704	0.298237	30.8	37.5
CBDDTY010001749.1	1	25285	34	4965	19.6361	0.231521	29.7	8.76
CBDDTY010001750.1	1	25282	37	4562	18.0445	0.260739	29.6	16
CBDDTY010001751.1	1	25269	43	6056	23.9661	0.325537	30.6	21.3
CBDDTY010001752.1	1	25269	32	4677	18.5088	0.226958	30.8	45.5
CBDDTY010001753.1	1	25256	42	6744	26.7026	0.33687	30.5	38.4
CBDDTY010001754.1	1	25239	37	6501	25.7578	0.29601	30.5	40.5
CBDDTY010001755.1	1	25231	43	6053	23.9903	0.297808	30.8	27.2
CBDDTY010001756.1	1	25227	25	2725	10.8019	0.147342	30.8	15.9
CBDDTY010001757.1	1	25219	50	5059	20.0603	0.361355	29.6	1.22
CBDDTY010001758.1	1	25211	48	6487	25.7308	0.310023	30.6	25.4
CBDDTY010001759.1	1	25199	13	2221	8.81384	0.0916306	30.6	5.46
CBDDTY010001760.1	1	25198	28	4055	16.0925	0.182356	28.3	3.86
CBDDTY010001761.1	1	25187	59	5827	23.135	0.379362	29.2	11.6
CBDDTY010001762.1	1	25183	45	5850	23.23	0.309137	30.6	38.6
CBDDTY010001763.1	1	25181	4	609	2.41849	0.0241849	26.7	0.5
CBDDTY010001764.1	1	25164	37	6780	26.9433	0.297369	29.9	35.8
CBDDTY010001765.1	1	25150	59	7136	28.3738	0.459165	29	8.9
CBDDTY010001766.1	1	25141	43	4961	19.7327	0.279464	30.5	2.91
CBDDTY010001767.1	1	25138	39	5447	21.6684	0.301894	31	15.7
CBDDTY010001768.1	1	25125	66	8132	32.3662	0.509174	30.7	8.86
CBDDTY010001769.1	1	25122	105	7839	31.2037	0.735929	29.1	14.6
CBDDTY010001770.1	1	25120	43	5947	23.6744	0.317556	30.2	2.12
CBDDTY010001771.1	1	25102	58	4781	19.0463	0.402279	31.2	11.3
CBDDTY010001772.1	1	25098	25	3211	12.7938	0.194039	30.1	10.4
CBDDTY010001773.1	1	25083	50	8617	34.3539	0.389427	29.5	38.9
CBDDTY010001774.1	1	25071	42	4745	18.9262	0.268717	30.3	6.83
CBDDTY010001775.1	1	25065	39	3593	14.3347	0.235827	30.1	4.54
CBDDTY010001776.1	1	25055	61	5142	20.5228	0.525803	30.8	10.7
CBDDTY010001777.1	1	25044	49	6379	25.4712	0.333733	30.6	9
CBDDTY010001778.1	1	25040	26	3323	13.2708	0.178714	30	10.5
CBDDTY010001779.1	1	25024	29	3915	15.645	0.175112	29.2	26.4
CBDDTY010001780.1	1	25013	65	8824	35.2777	0.470955	30.8	39.1
CBDDTY010001781.1	1	25011	37	5257	21.0188	0.266323	28.6	29.9
CBDDTY010001782.1	1	25008	50	6392	25.5598	0.340851	29.9	26.3
CBDDTY010001783.1	1	25000	3	555	2.22	0.02412	32.5	22.7
CBDDTY010001784.1	1	25000	3	541	2.164	0.02164	31.5	4.67
CBDDTY010001785.1	1	25000	3	322	1.288	0.01676	32.1	0.333
CBDDTY010001786.1	1	25000	50	6098	24.392	0.33072	31.4	17.3
CBDDTY010001787.1	1	24800	74	5719	23.0605	0.532984	29.6	7.7
CBDDTY010001788.1	1	25000	25	3448	13.792	0.1744	31.3	19.8
CBDDTY010001789.1	1	25000	1	175	0.7	0.007	41.4	0
CBDDTY010001790.1	1	24200	22	3609	14.9132	0.18062	30.2	23.6
CBDDTY010001791.1	1	25000	28	2467	9.868	0.20144	31.1	30.6
CBDDTY010001792.1	1	25000	99	9773	39.092	0.68928	30.1	28.8
CBDDTY010001793.1	1	25000	109	9515	38.06	0.84324	29.1	8.5
CBDDTY010001794.1	1	25000	1	133	0.532	0.00532	34.8	0
CBDDTY010001795.1	1	25000	58	685	2.74	0.4886	30.5	4.36
CBDDTY010001796.1	1	25000	47	6188	24.752	0.33488	32	11
CBDDTY010001797.1	1	25000	34	4731	18.924	0.22968	30.8	10.7
CBDDTY010001798.1	1	25000	28	3958	15.832	0.18212	30.7	16
CBDDTY010001799.1	1	25000	15	2235	8.94	0.129	31.4	47.1
CBDDTY010001801.1	1	25000	61	7548	30.192	0.46128	30.7	30.9
CBDDTY010001802.1	1	25000	112	13034	52.136	0.89564	30.2	38.5
